Provenance;Terms involved;Ontology;Requirement description;Result
Open Connectivity Foundation (OCF);["Entity"];https://www.w3.org/ns/ssn/;Entity exists in the ontology;undefined
Open Connectivity Foundation (OCF);["Device"];https://www.w3.org/ns/ssn/;Device exists in the ontology;undefined
Open Connectivity Foundation (OCF);["Transportation"];https://www.w3.org/ns/ssn/;Transportation exists in the ontology;undefined
Open Connectivity Foundation (OCF);["Electronics"];https://www.w3.org/ns/ssn/;Electronics exists in the ontology;undefined
Open Connectivity Foundation (OCF);["Resource"];https://www.w3.org/ns/ssn/;Resource exists in the ontology;undefined
Open Connectivity Foundation (OCF);["CommunicationProtocol"];https://www.w3.org/ns/ssn/;CommunicationProtocol exists in the ontology;undefined
Open Connectivity Foundation (OCF);["Maintenance"];https://www.w3.org/ns/ssn/;Maintenance exists in the ontology;undefined
Open Connectivity Foundation (OCF);["Aspect"];https://www.w3.org/ns/ssn/;Aspect exists in the ontology;undefined
Open Connectivity Foundation (OCF);["Security"];https://www.w3.org/ns/ssn/;Security exists in the ontology;undefined
Open Connectivity Foundation (OCF);["Role"];https://www.w3.org/ns/ssn/;Role exists in the ontology;undefined
Open Connectivity Foundation (OCF);["Endpoint"];https://www.w3.org/ns/ssn/;Endpoint exists in the ontology;undefined
Open Connectivity Foundation (OCF);["Functionality"];https://www.w3.org/ns/ssn/;Functionality exists in the ontology;undefined
Open Connectivity Foundation (OCF);["State"];https://www.w3.org/ns/ssn/;State exists in the ontology;undefined
Open Connectivity Foundation (OCF);["Lighting"];https://www.w3.org/ns/ssn/;Lighting exists in the ontology;undefined
Open Connectivity Foundation (OCF);["SpaceConditioning"];https://www.w3.org/ns/ssn/;SpaceConditioning exists in the ontology;undefined
Open Connectivity Foundation (OCF);["Medica"];https://www.w3.org/ns/ssn/;Medica exists in the ontology;undefined
Open Connectivity Foundation (OCF);["Infrastructure"];https://www.w3.org/ns/ssn/;Infrastructure exists in the ontology;undefined
Open Connectivity Foundation (OCF);["PersonalHealth"];https://www.w3.org/ns/ssn/;PersonalHealth exists in the ontology;undefined
Open Connectivity Foundation (OCF);["Property"];https://www.w3.org/ns/ssn/;Property exists in the ontology;passed
Open Connectivity Foundation (OCF);["Link"];https://www.w3.org/ns/ssn/;Link exists in the ontology;undefined
Open Connectivity Foundation (OCF);["Fitness"];https://www.w3.org/ns/ssn/;Fitness exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["serialNumber","Property"]';https://www.w3.org/ns/ssn/;serialNumber exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["address","Property"]';https://www.w3.org/ns/ssn/;address exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["encapsulates","Property"]';https://www.w3.org/ns/ssn/;encapsulates exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["isProvidedOverProtocol","Property"]';https://www.w3.org/ns/ssn/;isProvidedOverProtocol exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["describesAspect","Property"]';https://www.w3.org/ns/ssn/;describesAspect exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["hosts","Property"]';https://www.w3.org/ns/ssn/;hosts exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["hasDevelopers","Property"]';https://www.w3.org/ns/ssn/;hasDevelopers exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["consistsOf","Property"]';https://www.w3.org/ns/ssn/;consistsOf exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["communicatesWith","Property"]';https://www.w3.org/ns/ssn/;communicatesWith exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["deviceName","Property"]';https://www.w3.org/ns/ssn/;deviceName exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["hasProperty","Property"]';https://www.w3.org/ns/ssn/;hasProperty exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["makesAccessible","Property"]';https://www.w3.org/ns/ssn/;makesAccessible exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["implementsSecurity","Property"]';https://www.w3.org/ns/ssn/;implementsSecurity exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["isAccessibleThrough","Property"]';https://www.w3.org/ns/ssn/;isAccessibleThrough exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["exposes","Property"]';https://www.w3.org/ns/ssn/;exposes exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["hasFunctionality","Property"]';https://www.w3.org/ns/ssn/;hasFunctionality exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["hasUsers","Property"]';https://www.w3.org/ns/ssn/;hasUsers exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["hasRole","Property"]';https://www.w3.org/ns/ssn/;hasRole exists in the ontology;undefined
Open Connectivity Foundation (OCF);'["hasManufacturer","Property"]';https://www.w3.org/ns/ssn/;hasManufacturer exists in the ontology;undefined
ISO/IEC 30141:2017;["Agent"];https://www.w3.org/ns/ssn/;Agent exists in the ontology;undefined
ISO/IEC 30141:2017;["Device"];https://www.w3.org/ns/ssn/;Device exists in the ontology;undefined
ISO/IEC 30141:2017;["PhysicalThing"];https://www.w3.org/ns/ssn/;PhysicalThing exists in the ontology;undefined
ISO/IEC 30141:2017;["Service"];https://www.w3.org/ns/ssn/;Service exists in the ontology;undefined
ISO/IEC 30141:2017;["DigitalThing"];https://www.w3.org/ns/ssn/;DigitalThing exists in the ontology;undefined
ISO/IEC 30141:2017;["FeatureProperty"];https://www.w3.org/ns/ssn/;FeatureProperty exists in the ontology;undefined
ISO/IEC 30141:2017;["IoTSystem"];https://www.w3.org/ns/ssn/;IoTSystem exists in the ontology;undefined
ISO/IEC 30141:2017;["VirtualThing"];https://www.w3.org/ns/ssn/;VirtualThing exists in the ontology;undefined
ISO/IEC 30141:2017;["HumanUser"];https://www.w3.org/ns/ssn/;HumanUser exists in the ontology;undefined
ISO/IEC 30141:2017;["DigitalUser"];https://www.w3.org/ns/ssn/;DigitalUser exists in the ontology;undefined
ISO/IEC 30141:2017;["Gateway"];https://www.w3.org/ns/ssn/;Gateway exists in the ontology;undefined
ISO/IEC 30141:2017;["Network"];https://www.w3.org/ns/ssn/;Network exists in the ontology;undefined
ISO/IEC 30141:2017;["DataStore"];https://www.w3.org/ns/ssn/;DataStore exists in the ontology;undefined
ISO/IEC 30141:2017;["VirtualUser"];https://www.w3.org/ns/ssn/;VirtualUser exists in the ontology;undefined
ISO/IEC 30141:2017;["Links"];https://www.w3.org/ns/ssn/;Links exists in the ontology;undefined
ISO/IEC 30141:2017;["Tag"];https://www.w3.org/ns/ssn/;Tag exists in the ontology;undefined
ISO/IEC 30141:2017;["Application"];https://www.w3.org/ns/ssn/;Application exists in the ontology;undefined
ISO/IEC 30141:2017;["Person"];https://www.w3.org/ns/ssn/;Person exists in the ontology;undefined
ISO/IEC 30141:2017;["Thing"];https://www.w3.org/ns/ssn/;Thing exists in the ontology;passed
ISO/IEC 30141:2017;["Link"];https://www.w3.org/ns/ssn/;Link exists in the ontology;undefined
ISO/IEC 30141:2017;["Actuator"];https://www.w3.org/ns/ssn/;Actuator exists in the ontology;undefined
ISO/IEC 30141:2017;["Sensor"];https://www.w3.org/ns/ssn/;Sensor exists in the ontology;undefined
ISO/IEC 30141:2017;'["hasTag","Property"]';https://www.w3.org/ns/ssn/;hasTag exists in the ontology;undefined
ISO/IEC 30141:2017;'["thingName","Property"]';https://www.w3.org/ns/ssn/;thingName exists in the ontology;undefined
ISO/IEC 30141:2017;'["monitorsFeatureProperty","Property"]';https://www.w3.org/ns/ssn/;monitorsFeatureProperty exists in the ontology;undefined
ISO/IEC 30141:2017;'["actsOnFeatureProperty","Property"]';https://www.w3.org/ns/ssn/;actsOnFeatureProperty exists in the ontology;undefined
ISO/IEC 30141:2017;'["interactsUsing","Property"]';https://www.w3.org/ns/ssn/;interactsUsing exists in the ontology;undefined
ISO/IEC 30141:2017;'["represents","Property"]';https://www.w3.org/ns/ssn/;represents exists in the ontology;undefined
ISO/IEC 30141:2017;'["areConnectedWith","Property"]';https://www.w3.org/ns/ssn/;areConnectedWith exists in the ontology;undefined
ISO/IEC 30141:2017;'["interactsWith","Property"]';https://www.w3.org/ns/ssn/;interactsWith exists in the ontology;undefined
ISO/IEC 30141:2017;'["isAccessibleThrough","Property"]';https://www.w3.org/ns/ssn/;isAccessibleThrough exists in the ontology;undefined
ISO/IEC 30141:2017;'["connects","Property"]';https://www.w3.org/ns/ssn/;connects exists in the ontology;undefined
ISO/IEC 30141:2017;'["exposes","Property"]';https://www.w3.org/ns/ssn/;exposes exists in the ontology;undefined
ISO/IEC 30141:2017;'["interactsThrough","Property"]';https://www.w3.org/ns/ssn/;interactsThrough exists in the ontology;undefined
ISO/IEC 30141:2017;'["holds","Property"]';https://www.w3.org/ns/ssn/;holds exists in the ontology;undefined
ISO/IEC 30141:2017;'["uses","Property"]';https://www.w3.org/ns/ssn/;uses exists in the ontology;undefined
ISO/IEC 30141:2017;'["monitors","Property"]';https://www.w3.org/ns/ssn/;monitors exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Vocabulary"];https://www.w3.org/ns/ssn/;Vocabulary exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Agent"];https://www.w3.org/ns/ssn/;Agent exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Stimulus"];https://www.w3.org/ns/ssn/;Stimulus exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Platform"];https://www.w3.org/ns/ssn/;Platform exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Sample"];https://www.w3.org/ns/ssn/;Sample exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["ActuatableProperty"];https://www.w3.org/ns/ssn/;ActuatableProperty exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Actuation"];https://www.w3.org/ns/ssn/;Actuation exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Deployment"];https://www.w3.org/ns/ssn/;Deployment exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["System"];https://www.w3.org/ns/ssn/;System exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Result"];https://www.w3.org/ns/ssn/;Result exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Input"];https://www.w3.org/ns/ssn/;Input exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["ObservableProperty"];https://www.w3.org/ns/ssn/;ObservableProperty exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["FeatureOfInterest"];https://www.w3.org/ns/ssn/;FeatureOfInterest exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Output"];https://www.w3.org/ns/ssn/;Output exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Sampler"];https://www.w3.org/ns/ssn/;Sampler exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Observation"];https://www.w3.org/ns/ssn/;Observation exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Procedure"];https://www.w3.org/ns/ssn/;Procedure exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Sampling"];https://www.w3.org/ns/ssn/;Sampling exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Property"];https://www.w3.org/ns/ssn/;Property exists in the ontology;passed
https://www.w3.org/ns/ssn/;["Thing"];https://www.w3.org/ns/ssn/;Thing exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Sensor"];https://www.w3.org/ns/ssn/;Sensor exists in the ontology;undefined
https://www.w3.org/ns/ssn/;["Actuator"];https://www.w3.org/ns/ssn/;Actuator exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["implements","Property"]';https://www.w3.org/ns/ssn/;implements exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["inDeployment","Property"]';https://www.w3.org/ns/ssn/;inDeployment exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["hasFeatureOfInterest","Property"]';https://www.w3.org/ns/ssn/;hasFeatureOfInterest exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["madeBySampler","Property"]';https://www.w3.org/ns/ssn/;madeBySampler exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["deployedOnPlatform","Property"]';https://www.w3.org/ns/ssn/;deployedOnPlatform exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["phenomenonTime","Property"]';https://www.w3.org/ns/ssn/;phenomenonTime exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["observedProperty","Property"]';https://www.w3.org/ns/ssn/;observedProperty exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["madeSampling","Property"]';https://www.w3.org/ns/ssn/;madeSampling exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["hasDeployment","Property"]';https://www.w3.org/ns/ssn/;hasDeployment exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["isActedOnBy","Property"]';https://www.w3.org/ns/ssn/;isActedOnBy exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["observes","Property"]';https://www.w3.org/ns/ssn/;observes exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["usedProcedure","Property"]';https://www.w3.org/ns/ssn/;usedProcedure exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["isSampleOf","Property"]';https://www.w3.org/ns/ssn/;isSampleOf exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["madeBySensor","Property"]';https://www.w3.org/ns/ssn/;madeBySensor exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["hasSubSystem","Property"]';https://www.w3.org/ns/ssn/;hasSubSystem exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["hasSample","Property"]';https://www.w3.org/ns/ssn/;hasSample exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["isHostedBy","Property"]';https://www.w3.org/ns/ssn/;isHostedBy exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["implementedBy","Property"]';https://www.w3.org/ns/ssn/;implementedBy exists in the ontology;undefined
https://www.w3.org/ns/ssn/;'["resultTime","Property"]';https://www.w3.org/ns/ssn/;resultTime exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["isObservedBy","Property"]';https://www.w3.org/ns/ssn/;isObservedBy exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["madeByActuator","Property"]';https://www.w3.org/ns/ssn/;madeByActuator exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["forProperty","Property"]';https://www.w3.org/ns/ssn/;forProperty exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["hosts","Property"]';https://www.w3.org/ns/ssn/;hosts exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["hasResult","Property"]';https://www.w3.org/ns/ssn/;hasResult exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["detects","Property"]';https://www.w3.org/ns/ssn/;detects exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["deployedSystem","Property"]';https://www.w3.org/ns/ssn/;deployedSystem exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["isResultOf","Property"]';https://www.w3.org/ns/ssn/;isResultOf exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["hasProperty","Property"]';https://www.w3.org/ns/ssn/;hasProperty exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["isPropertyOf","Property"]';https://www.w3.org/ns/ssn/;isPropertyOf exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["wasOriginatedBy","Property"]';https://www.w3.org/ns/ssn/;wasOriginatedBy exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["madeObservation","Property"]';https://www.w3.org/ns/ssn/;madeObservation exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["madeActuation","Property"]';https://www.w3.org/ns/ssn/;madeActuation exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["hasOutput","Property"]';https://www.w3.org/ns/ssn/;hasOutput exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["isProxyFor","Property"]';https://www.w3.org/ns/ssn/;isProxyFor exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["hasInput","Property"]';https://www.w3.org/ns/ssn/;hasInput exists in the ontology;passed
https://www.w3.org/ns/ssn/;'["actsOnProperty","Property"]';https://www.w3.org/ns/ssn/;actsOnProperty exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Variable"];https://www.w3.org/ns/ssn/;Variable exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Device"];https://www.w3.org/ns/ssn/;Device exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["MeasuringFunction"];https://www.w3.org/ns/ssn/;MeasuringFunction exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["InterworkedDevice"];https://www.w3.org/ns/ssn/;InterworkedDevice exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["OperationInput"];https://www.w3.org/ns/ssn/;OperationInput exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["StructuredTypeVariable"];https://www.w3.org/ns/ssn/;StructuredTypeVariable exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["GET_InputDataPoint"];https://www.w3.org/ns/ssn/;GET_InputDataPoint exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Service"];https://www.w3.org/ns/ssn/;Service exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Operation"];https://www.w3.org/ns/ssn/;Operation exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Aspect"];https://www.w3.org/ns/ssn/;Aspect exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["OutputDataPoint"];https://www.w3.org/ns/ssn/;OutputDataPoint exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["AreaNetwork"];https://www.w3.org/ns/ssn/;AreaNetwork exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["SET_OutputDataPoint"];https://www.w3.org/ns/ssn/;SET_OutputDataPoint exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["SimpleTypeVariable"];https://www.w3.org/ns/ssn/;SimpleTypeVariable exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Function"];https://www.w3.org/ns/ssn/;Function exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Command"];https://www.w3.org/ns/ssn/;Command exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["ThingProperty"];https://www.w3.org/ns/ssn/;ThingProperty exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["MetaData"];https://www.w3.org/ns/ssn/;MetaData exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["InputDataPoint"];https://www.w3.org/ns/ssn/;InputDataPoint exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["OperationOutput"];https://www.w3.org/ns/ssn/;OperationOutput exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["VariableConversion"];https://www.w3.org/ns/ssn/;VariableConversion exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["ControllingFunction"];https://www.w3.org/ns/ssn/;ControllingFunction exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;["Thing"];https://www.w3.org/ns/ssn/;Thing exists in the ontology;passed
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_pattern","Property"]';https://www.w3.org/ns/ssn/;hasDataRestriction_pattern exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_minInclusive","Property"]';https://www.w3.org/ns/ssn/;hasDataRestriction_minInclusive exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasSubService","Property"]';https://www.w3.org/ns/ssn/;hasSubService exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["netTechnologyCommunicationProtocol","Property"]';https://www.w3.org/ns/ssn/;netTechnologyCommunicationProtocol exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataType","Property"]';https://www.w3.org/ns/ssn/;hasDataType exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasInputDataPoint","Property"]';https://www.w3.org/ns/ssn/;hasInputDataPoint exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["exposesCommand","Property"]';https://www.w3.org/ns/ssn/;exposesCommand exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction","Property"]';https://www.w3.org/ns/ssn/;hasDataRestriction exists in the ontology;undefined
https://git.onem2m.org/MAS/BaseOntology/raw/master/base_ontology.owl;'["hasDataRestriction_minExclusive","Property"]';https://www.w3.org/ns/ssn/;hasDataRestriction_minExclusive exists in the ontology;undefined
